professor,department,Quality,Difficulty,aspect,sentiment
James Higdon ,Physics department,1.0,4.0,study_material,negative
James Higdon ,Physics department,1.0,4.0,practical_sessions,negative
James Higdon ,Physics department,2.0,3.0,explanation_clarity,negative
James Higdon ,Physics department,2.0,3.0,doubt_solving,negative
James Higdon ,Physics department,2.0,3.0,practical_sessions,negative
James Higdon ,Physics department,2.0,3.0,subject_difficulty,negative
James Higdon ,Physics department,3.0,1.0,doubt_solving,positive
James Higdon ,Physics department,3.0,1.0,practical_sessions,positive
James Higdon ,Physics department,3.0,1.0,subject_difficulty,positive
James Higdon ,Physics department,2.0,3.0,subject_difficulty,positive
James Higdon ,Physics department,4.0,3.0,doubt_solving,positive
James Higdon ,Physics department,4.0,3.0,study_material,positive
James Higdon ,Physics department,4.0,3.0,practical_sessions,positive
James Higdon ,Physics department,1.0,3.0,explanation_clarity,negative
James Higdon ,Physics department,1.0,3.0,doubt_solving,negative
James Higdon ,Physics department,4.5,1.0,explanation_clarity,positive
James Higdon ,Physics department,4.5,1.0,practical_sessions,positive
James Higdon ,Physics department,4.0,3.0,practical_sessions,positive
James Higdon ,Physics department,4.0,3.0,subject_difficulty,positive
James Higdon ,Physics department,2.0,5.0,explanation_clarity,negative
James Higdon ,Physics department,2.0,5.0,faculty_availability,negative
James Higdon ,Physics department,4.0,3.0,doubt_solving,positive
James Higdon ,Physics department,4.0,3.0,study_material,positive
James Higdon ,Physics department,3.5,2.0,study_material,negative
James Higdon ,Physics department,3.5,2.0,practical_sessions,negative
James Higdon ,Physics department,3.5,2.0,subject_difficulty,negative
James Higdon ,Physics department,3.0,3.0,doubt_solving,negative
James Higdon ,Physics department,3.0,3.0,subject_difficulty,negative
James Higdon ,Physics department,2.0,4.0,explanation_clarity,negative
James Higdon ,Physics department,2.0,4.0,doubt_solving,negative
James Higdon ,Physics department,2.0,4.0,practical_sessions,negative
James Higdon ,Physics department,5.0,3.0,doubt_solving,neutral
James Higdon ,Physics department,5.0,3.0,study_material,neutral
Lucas Hall ,Biology department,5.0,3.0,explanation_clarity,positive
Lucas Hall ,Biology department,5.0,3.0,study_material,positive
Lucas Hall ,Biology department,5.0,3.0,practical_sessions,positive
Lucas Hall ,Biology department,5.0,3.0,subject_difficulty,positive
Lucas Hall ,Biology department,5.0,3.0,explanation_clarity,positive
Lucas Hall ,Biology department,5.0,3.0,explanation_clarity,positive
Lucas Hall ,Biology department,5.0,3.0,practical_sessions,positive
Lucas Hall ,Biology department,5.0,3.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,4.0,study_material,positive
Daniel Krauss ,Psychology department,5.0,4.0,practical_sessions,positive
Daniel Krauss ,Psychology department,3.0,5.0,practical_sessions,positive
Daniel Krauss ,Psychology department,3.0,5.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,4.0,practical_sessions,positive
Daniel Krauss ,Psychology department,5.0,4.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,3.0,subject_difficulty,negative
Daniel Krauss ,Psychology department,5.0,2.0,explanation_clarity,positive
Daniel Krauss ,Psychology department,5.0,2.0,practical_sessions,positive
Daniel Krauss ,Psychology department,5.0,2.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,4.0,doubt_solving,positive
Daniel Krauss ,Psychology department,5.0,4.0,practical_sessions,positive
Daniel Krauss ,Psychology department,1.0,5.0,explanation_clarity,negative
Daniel Krauss ,Psychology department,1.0,5.0,doubt_solving,negative
Daniel Krauss ,Psychology department,1.0,5.0,study_material,negative
Daniel Krauss ,Psychology department,1.0,5.0,practical_sessions,negative
Daniel Krauss ,Psychology department,5.0,3.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,5.0,subject_difficulty,neutral
Daniel Krauss ,Psychology department,5.0,5.0,study_material,positive
Daniel Krauss ,Psychology department,5.0,5.0,practical_sessions,positive
Daniel Krauss ,Psychology department,5.0,5.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,5.0,doubt_solving,positive
Daniel Krauss ,Psychology department,5.0,3.0,explanation_clarity,positive
Daniel Krauss ,Psychology department,5.0,4.0,practical_sessions,positive
Daniel Krauss ,Psychology department,5.0,4.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,3.0,practical_sessions,positive
Daniel Krauss ,Psychology department,5.0,3.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,4.0,explanation_clarity,positive
Daniel Krauss ,Psychology department,5.0,3.0,explanation_clarity,positive
Daniel Krauss ,Psychology department,5.0,3.0,study_material,positive
Daniel Krauss ,Psychology department,5.0,3.0,practical_sessions,positive
Daniel Krauss ,Psychology department,5.0,3.0,subject_difficulty,positive
Daniel Krauss ,Psychology department,5.0,3.0,doubt_solving,positive
Matthew Magilke ,Accounting department,1.0,4.0,explanation_clarity,positive
Matthew Magilke ,Accounting department,1.0,4.0,practical_sessions,positive
Matthew Magilke ,Accounting department,1.0,4.0,subject_difficulty,positive
Matthew Magilke ,Accounting department,1.0,5.0,study_material,negative
Matthew Magilke ,Accounting department,2.0,3.0,faculty_availability,negative
Matthew Magilke ,Accounting department,4.0,4.0,doubt_solving,positive
Matthew Magilke ,Accounting department,4.0,4.0,practical_sessions,positive
Matthew Magilke ,Accounting department,4.0,4.0,faculty_availability,positive
Matthew Magilke ,Accounting department,4.0,4.0,subject_difficulty,positive
Matthew Magilke ,Accounting department,2.0,3.0,explanation_clarity,negative
Matthew Magilke ,Accounting department,3.0,4.0,explanation_clarity,negative
Matthew Magilke ,Accounting department,3.0,4.0,practical_sessions,negative
Matthew Magilke ,Accounting department,3.0,4.0,subject_difficulty,negative
Matthew Magilke ,Accounting department,3.5,5.0,practical_sessions,negative
Matthew Magilke ,Accounting department,3.5,5.0,subject_difficulty,negative
Matthew Magilke ,Accounting department,4.0,4.0,practical_sessions,positive
Matthew Magilke ,Accounting department,4.0,4.0,subject_difficulty,positive
Matthew Magilke ,Accounting department,5.0,3.0,practical_sessions,positive
Matthew Magilke ,Accounting department,5.0,3.0,subject_difficulty,positive
Matthew Magilke ,Accounting department,5.0,3.0,explanation_clarity,positive
Matthew Magilke ,Accounting department,5.0,3.0,doubt_solving,positive
Matthew Magilke ,Accounting department,5.0,3.0,practical_sessions,positive
Matthew Magilke ,Accounting department,2.0,4.0,study_material,positive
Matthew Magilke ,Accounting department,2.0,4.0,subject_difficulty,positive
Lisa Cody ,History department,5.0,3.0,practical_sessions,positive
Lisa Cody ,History department,4.0,3.0,study_material,negative
Lisa Cody ,History department,4.0,3.0,practical_sessions,negative
Lisa Cody ,History department,4.0,3.0,study_material,negative
Lisa Cody ,History department,4.0,3.0,practical_sessions,negative
Lisa Cody ,History department,5.0,3.0,explanation_clarity,positive
Lisa Cody ,History department,5.0,3.0,study_material,positive
Lisa Cody ,History department,5.0,3.0,practical_sessions,positive
Lisa Cody ,History department,5.0,3.0,doubt_solving,negative
Lisa Cody ,History department,5.0,3.0,faculty_availability,negative
Lisa Cody ,History department,5.0,3.0,doubt_solving,positive
Lisa Cody ,History department,5.0,3.0,subject_difficulty,positive
Lisa Cody ,History department,5.0,3.0,doubt_solving,positive
Lisa Cody ,History department,5.0,3.0,faculty_availability,positive
Lisa Cody ,History department,3.5,3.0,doubt_solving,negative
Lisa Cody ,History department,3.5,3.0,study_material,negative
Lisa Cody ,History department,3.5,3.0,practical_sessions,negative
Lisa Cody ,History department,3.5,3.0,faculty_availability,negative
Lisa Cody ,History department,5.0,4.0,study_material,positive
Lisa Cody ,History department,5.0,2.0,study_material,positive
Lisa Cody ,History department,5.0,2.0,subject_difficulty,positive
Lisa Cody ,History department,4.5,4.0,doubt_solving,positive
Lisa Cody ,History department,5.0,4.0,doubt_solving,positive
Lisa Cody ,History department,5.0,2.0,doubt_solving,positive
Lisa Cody ,History department,5.0,2.0,doubt_solving,positive
Lisa Cody ,History department,5.0,2.0,doubt_solving,positive
Lisa Cody ,History department,5.0,2.0,explanation_clarity,positive
Lisa Cody ,History department,5.0,2.0,doubt_solving,positive
Lisa Cody ,History department,5.0,3.0,doubt_solving,positive
Stephanie Muravchik ,Government department,5.0,2.0,doubt_solving,positive
Stephanie Muravchik ,Government department,5.0,2.0,study_material,positive
Stephanie Muravchik ,Government department,5.0,2.0,faculty_availability,positive
Stephanie Muravchik ,Government department,5.0,4.0,faculty_availability,positive
Stephanie Muravchik ,Government department,5.0,4.0,subject_difficulty,positive
Stephanie Muravchik ,Government department,5.0,3.0,doubt_solving,positive
Stephanie Muravchik ,Government department,5.0,3.0,study_material,positive
Stephanie Muravchik ,Government department,5.0,3.0,doubt_solving,positive
Stephanie Muravchik ,Government department,5.0,3.0,explanation_clarity,positive
Stephanie Muravchik ,Government department,5.0,3.0,doubt_solving,positive
Stephanie Muravchik ,Government department,5.0,3.0,faculty_availability,positive
Stephanie Muravchik ,Government department,5.0,3.0,subject_difficulty,positive
Stephanie Muravchik ,Government department,5.0,2.0,study_material,positive
Stephanie Muravchik ,Government department,5.0,2.0,practical_sessions,positive
Stephanie Muravchik ,Government department,5.0,3.0,practical_sessions,positive
Stephanie Muravchik ,Government department,5.0,3.0,practical_sessions,positive
Andrew Busch ,Government department,3.0,4.0,doubt_solving,neutral
Andrew Busch ,Government department,3.0,4.0,study_material,neutral
Andrew Busch ,Government department,3.0,4.0,faculty_availability,neutral
Andrew Busch ,Government department,3.0,4.0,subject_difficulty,neutral
Andrew Busch ,Government department,3.0,3.0,doubt_solving,neutral
Andrew Busch ,Government department,3.0,3.0,study_material,neutral
Andrew Busch ,Government department,3.0,3.0,practical_sessions,neutral
Andrew Busch ,Government department,4.0,4.0,explanation_clarity,positive
Andrew Busch ,Government department,4.0,4.0,study_material,positive
Andrew Busch ,Government department,4.0,4.0,subject_difficulty,positive
Andrew Busch ,Government department,4.0,3.0,explanation_clarity,positive
Andrew Busch ,Government department,4.0,3.0,study_material,positive
Andrew Busch ,Government department,5.0,3.0,explanation_clarity,positive
Andrew Busch ,Government department,5.0,3.0,subject_difficulty,positive
Andrew Busch ,Government department,4.0,2.0,study_material,positive
Andrew Busch ,Government department,5.0,3.0,explanation_clarity,positive
Andrew Busch ,Government department,4.0,1.0,explanation_clarity,neutral
Andrew Busch ,Government department,4.0,1.0,doubt_solving,neutral
Andrew Busch ,Government department,4.0,1.0,practical_sessions,neutral
Andrew Busch ,Government department,4.5,3.0,explanation_clarity,positive
Andrew Busch ,Government department,4.5,3.0,doubt_solving,positive
Andrew Busch ,Government department,4.5,3.0,faculty_availability,positive
Andrew Busch ,Government department,4.5,3.0,subject_difficulty,positive
Andrew Busch ,Government department,3.5,3.0,explanation_clarity,positive
Andrew Busch ,Government department,3.5,3.0,doubt_solving,positive
Andrew Busch ,Government department,3.5,3.0,study_material,positive
Andrew Busch ,Government department,3.5,3.0,subject_difficulty,positive
Andrew Busch ,Government department,4.0,3.0,subject_difficulty,positive
Andrew Busch ,Government department,4.5,2.0,explanation_clarity,positive
Andrew Busch ,Government department,4.5,2.0,subject_difficulty,positive
Andrew Busch ,Government department,4.5,3.0,subject_difficulty,negative
Andrew Busch ,Government department,4.5,2.0,teaching_pace,positive
Andrew Busch ,Government department,4.5,2.0,study_material,positive
Andrew Busch ,Government department,4.5,2.0,subject_difficulty,positive
Andrew Busch ,Government department,4.0,3.0,teaching_pace,positive
Andrew Busch ,Government department,4.0,3.0,study_material,positive
Andrew Busch ,Government department,4.0,3.0,subject_difficulty,positive
Andrew Busch ,Government department,2.5,4.0,explanation_clarity,positive
Andrew Busch ,Government department,3.5,3.0,explanation_clarity,negative
Andrew Busch ,Government department,3.5,3.0,doubt_solving,negative
Andrew Busch ,Government department,3.5,3.0,subject_difficulty,negative
Andrew Busch ,Government department,5.0,3.0,subject_difficulty,positive
Andrew Busch ,Government department,4.5,3.0,explanation_clarity,positive
Andrew Busch ,Government department,3.0,2.0,study_material,positive
Andrew Busch ,Government department,4.0,3.0,study_material,positive
Andrew Busch ,Government department,4.5,3.0,explanation_clarity,negative
Andrew Busch ,Government department,4.5,3.0,doubt_solving,negative
Andrew Busch ,Government department,4.0,3.0,explanation_clarity,positive
Andrew Busch ,Government department,4.0,5.0,subject_difficulty,neutral
Andrew Busch ,Government department,4.0,3.0,subject_difficulty,positive
Andrew Busch ,Government department,1.0,4.0,explanation_clarity,negative
Andrew Busch ,Government department,1.0,4.0,doubt_solving,negative
Andrew Busch ,Government department,1.0,4.0,practical_sessions,negative
Michael O'Neill ,Mathematics department,1.0,4.0,explanation_clarity,negative
Michael O'Neill ,Mathematics department,1.0,4.0,doubt_solving,negative
Michael O'Neill ,Mathematics department,1.0,4.0,study_material,negative
Michael O'Neill ,Mathematics department,5.0,5.0,subject_difficulty,positive
Michael O'Neill ,Mathematics department,5.0,3.0,subject_difficulty,negative
Michael O'Neill ,Mathematics department,5.0,2.0,explanation_clarity,positive
Michael O'Neill ,Mathematics department,5.0,2.0,subject_difficulty,positive
Michael O'Neill ,Mathematics department,5.0,2.0,explanation_clarity,positive
Michael O'Neill ,Mathematics department,5.0,3.0,subject_difficulty,positive
Michael O'Neill ,Mathematics department,2.0,2.0,explanation_clarity,neutral
Michael O'Neill ,Mathematics department,2.0,2.0,study_material,neutral
